time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,et0_fao_evapotranspiration,city
2010-11-13,31.9,22.2,26.7,0.0,19.2,26.3,17.24,4.23,Karachi
2010-11-14,33.4,22.1,27.7,0.0,20.4,31.0,17.57,5.66,Karachi
2010-11-15,32.6,23.3,27.5,0.0,23.2,37.1,16.9,6.3,Karachi
2010-11-16,30.8,20.6,25.3,0.0,18.7,24.1,17.64,5.28,Karachi
2010-11-17,30.7,18.8,24.6,0.0,18.0,33.1,17.64,5.03,Karachi
2010-11-18,31.3,20.4,25.9,0.0,19.1,32.0,17.4,5.42,Karachi
2010-11-19,30.3,19.1,24.9,0.0,13.0,19.8,17.54,4.87,Karachi
2010-11-20,30.2,17.9,23.8,0.0,12.3,19.4,17.5,4.03,Karachi
2010-11-21,29.3,18.1,23.9,0.0,12.9,20.9,17.01,4.01,Karachi
2010-11-22,25.5,19.3,22.7,0.0,18.5,29.9,13.15,3.25,Karachi
2010-11-23,28.9,18.2,23.3,0.0,20.2,36.4,16.36,5.12,Karachi
2010-11-24,29.0,20.0,24.2,0.0,20.0,33.5,16.5,4.89,Karachi
2010-11-25,28.3,18.3,23.3,0.0,13.7,20.9,16.63,3.88,Karachi
2010-11-26,28.2,17.3,22.6,0.0,15.5,23.0,16.77,3.7,Karachi
2010-11-27,27.0,16.7,22.0,0.0,12.7,21.2,16.89,3.65,Karachi
2010-11-28,27.3,15.2,21.6,0.0,11.2,17.6,16.84,3.5,Karachi
2010-11-29,28.8,16.8,22.6,0.0,14.4,25.9,17.02,4.53,Karachi
2010-11-30,27.8,16.2,21.8,0.0,15.6,23.0,17.03,4.59,Karachi
2010-12-01,26.7,15.1,21.0,0.0,12.4,17.3,16.92,3.56,Karachi
2010-12-02,28.5,15.0,21.5,0.0,19.6,28.1,16.91,4.83,Karachi
2010-12-03,27.9,16.5,21.8,0.0,19.4,32.0,16.95,5.31,Karachi
2010-12-04,27.7,15.7,21.4,0.0,16.6,31.7,16.69,4.78,Karachi
2010-12-05,27.8,16.3,21.6,0.0,18.4,32.4,16.53,5.5,Karachi
2010-12-06,27.3,16.5,21.4,0.0,23.4,37.4,16.55,5.86,Karachi
2010-12-07,26.3,15.8,20.6,0.0,24.5,38.2,16.35,5.43,Karachi
2010-12-08,25.3,15.0,19.8,0.0,18.8,27.7,16.44,4.26,Karachi
2010-12-09,24.7,14.0,19.0,0.0,15.0,24.8,16.49,3.83,Karachi
2010-12-10,24.3,11.5,18.1,0.0,13.8,20.2,16.77,3.91,Karachi
2010-12-11,24.3,12.0,18.6,0.0,12.6,20.2,16.28,3.43,Karachi
2010-12-12,25.1,15.5,20.4,0.0,24.3,36.7,16.08,3.99,Karachi
2010-12-13,27.9,15.4,21.9,0.0,20.5,27.7,16.43,3.7,Karachi
2010-12-14,27.0,15.6,21.0,0.0,19.4,31.0,16.23,4.57,Karachi
2010-12-15,25.7,13.6,19.8,0.0,14.4,22.0,16.14,3.72,Karachi
2010-12-16,25.4,14.7,20.1,0.0,12.1,17.3,15.88,3.05,Karachi
2010-12-17,25.4,14.0,19.8,0.0,12.7,17.6,15.89,3.08,Karachi
2010-12-18,27.4,14.3,20.5,0.0,10.2,18.4,16.21,3.19,Karachi
2010-12-19,27.3,14.9,20.8,0.0,20.0,31.0,16.11,4.78,Karachi
2010-12-20,26.8,15.0,20.5,0.0,22.0,33.1,16.37,4.5,Karachi
2010-12-21,25.5,14.0,19.9,0.0,21.0,30.2,16.01,3.63,Karachi
2010-12-22,28.9,14.4,21.5,0.0,18.9,29.2,16.43,4.33,Karachi
2010-12-23,28.4,15.0,21.4,0.0,18.9,31.0,16.44,4.69,Karachi
2010-12-24,25.7,17.2,20.8,0.0,27.7,45.4,16.01,5.85,Karachi
2010-12-25,24.9,14.8,19.5,0.0,22.4,33.1,16.29,4.32,Karachi
2010-12-26,24.1,12.4,18.5,0.0,11.7,16.6,15.92,3.25,Karachi
2010-12-27,24.7,15.2,19.4,0.0,24.7,37.8,15.81,5.14,Karachi
2010-12-28,24.1,15.1,19.2,0.0,31.1,45.7,16.02,5.35,Karachi
2010-12-29,24.1,14.9,19.3,0.0,19.8,27.0,15.41,4.45,Karachi
2010-12-30,24.0,13.1,18.6,0.0,23.8,30.2,16.42,4.54,Karachi
2010-12-31,23.7,14.2,18.8,0.0,23.7,33.1,16.92,4.91,Karachi
2011-01-01,23.8,11.7,17.7,0.0,16.3,27.7,16.78,4.0,Karachi
2011-01-02,22.9,10.6,17.0,0.0,13.8,21.6,16.67,3.54,Karachi
2011-01-03,23.6,11.4,18.2,0.0,17.0,25.9,16.52,3.25,Karachi
2011-01-04,24.2,13.0,18.4,0.0,20.3,31.7,16.42,4.45,Karachi
2011-01-05,23.9,13.6,18.1,0.0,22.5,35.3,16.44,4.43,Karachi
2011-01-06,23.7,12.8,17.8,0.0,22.7,36.4,16.51,3.81,Karachi
2011-01-07,22.5,12.4,17.3,0.0,17.7,25.9,16.32,3.23,Karachi
2011-01-08,23.4,14.3,18.3,0.0,14.5,22.3,15.25,2.62,Karachi
2011-01-09,24.6,12.9,18.2,0.0,20.3,33.1,16.8,4.28,Karachi
2011-01-10,23.8,12.5,17.9,0.0,19.5,27.7,17.01,3.78,Karachi
2011-01-11,24.0,14.3,19.0,0.0,20.6,32.4,16.31,3.31,Karachi
2011-01-12,25.7,16.9,20.8,0.0,20.9,31.3,15.64,3.21,Karachi
2011-01-13,24.5,19.3,21.3,0.0,24.7,35.6,16.57,4.18,Karachi
2011-01-14,25.0,16.1,20.4,0.0,23.2,36.7,17.28,5.64,Karachi
2011-01-15,21.4,12.5,17.2,0.0,27.4,38.5,17.77,4.68,Karachi
2011-01-16,22.4,10.7,16.7,0.0,14.5,24.1,17.65,4.11,Karachi
2011-01-17,24.0,15.2,19.5,0.0,27.7,41.0,16.75,3.99,Karachi
2011-01-18,26.9,16.4,21.6,0.0,21.4,28.8,16.62,3.62,Karachi
2011-01-19,25.8,14.9,20.2,0.0,15.9,26.3,17.09,4.42,Karachi
2011-01-20,25.8,13.5,19.5,0.0,12.9,20.9,17.25,3.59,Karachi
2011-01-21,25.5,16.6,20.6,0.0,16.6,23.0,15.63,3.17,Karachi
2011-01-22,26.4,15.9,21.1,0.0,15.6,22.0,16.54,3.5,Karachi
2011-01-23,26.5,18.0,21.9,0.0,17.3,27.0,15.81,3.78,Karachi
2011-01-24,26.4,17.3,21.6,0.0,17.5,26.3,17.46,4.05,Karachi
2011-01-25,26.0,14.4,20.2,0.0,15.3,23.0,17.87,3.79,Karachi
2011-01-26,26.2,14.9,20.4,0.0,20.5,35.3,18.53,5.41,Karachi
2011-01-27,25.4,15.2,20.0,0.0,22.4,37.8,18.32,5.88,Karachi
2011-01-28,24.2,12.6,18.9,0.0,17.6,27.4,17.82,3.9,Karachi
2011-01-29,25.1,19.3,21.7,0.0,22.6,33.5,15.44,3.38,Karachi
2011-01-30,26.1,16.9,21.1,0.2,29.2,44.3,18.0,6.12,Karachi
2011-01-31,25.8,16.2,20.7,0.0,30.1,46.1,18.52,6.17,Karachi
2011-02-01,27.0,15.6,21.0,0.0,20.5,34.9,18.58,4.89,Karachi
2011-02-02,28.5,15.0,21.3,0.0,17.6,29.2,18.91,4.88,Karachi
2011-02-03,28.2,13.5,20.7,0.0,18.0,25.6,18.93,4.42,Karachi
2011-02-04,26.0,17.3,21.2,0.0,25.0,36.4,17.87,3.79,Karachi
2011-02-05,25.9,18.9,21.9,0.0,24.5,35.6,18.22,3.99,Karachi
2011-02-06,25.5,20.0,22.3,0.0,35.4,50.8,16.25,4.22,Karachi
2011-02-07,27.0,19.6,22.8,0.0,35.6,49.3,19.13,5.68,Karachi
2011-02-08,26.5,13.8,20.5,0.0,18.6,24.8,19.8,4.34,Karachi
2011-02-09,27.0,14.7,20.9,0.0,18.9,31.7,19.51,4.7,Karachi
2011-02-10,28.3,15.5,21.8,0.0,16.6,29.9,19.58,4.84,Karachi
2011-02-11,29.1,16.5,22.3,0.0,17.0,28.1,19.67,5.18,Karachi
2011-02-12,26.5,15.1,20.9,0.0,19.9,31.7,19.32,4.24,Karachi
2011-02-13,23.2,19.7,21.5,1.0,32.1,42.1,8.76,2.46,Karachi
2011-02-14,24.0,16.5,20.3,0.0,16.6,28.8,18.71,3.66,Karachi
2011-02-15,23.6,17.2,20.6,0.0,15.9,25.9,16.87,3.67,Karachi
2011-02-16,24.0,15.5,19.7,0.0,18.6,28.8,18.75,4.01,Karachi
2011-02-17,24.9,15.0,20.3,0.0,17.8,25.6,19.96,4.41,Karachi
2011-02-18,24.8,15.9,20.7,0.0,23.8,36.4,19.65,4.23,Karachi
2011-02-19,23.7,17.8,20.6,2.0,15.9,24.5,15.54,3.13,Karachi
2011-02-20,25.9,17.4,21.0,1.5,16.2,28.1,20.14,3.93,Karachi
2011-02-21,26.6,17.4,21.7,0.0,27.6,43.9,21.17,5.14,Karachi
2011-02-22,25.6,15.5,20.7,0.0,21.7,29.5,21.12,5.46,Karachi
2011-02-23,26.6,17.6,21.6,0.0,21.0,29.9,20.59,4.54,Karachi
2011-02-24,27.0,17.2,22.1,0.0,19.8,27.0,20.05,4.13,Karachi
2011-02-25,27.3,18.9,22.6,0.0,24.2,36.4,20.72,4.36,Karachi
2011-02-26,29.4,17.7,23.5,0.0,18.4,25.9,21.68,4.9,Karachi
2011-02-27,28.6,16.7,22.8,0.0,17.3,31.3,21.74,5.16,Karachi
2011-02-28,28.7,18.7,23.6,0.0,24.2,37.8,21.18,6.29,Karachi
2011-03-01,28.5,19.1,23.5,0.0,21.2,28.8,18.86,5.08,Karachi
2011-03-02,26.3,17.8,22.3,0.0,24.7,34.2,13.49,4.09,Karachi
2011-03-03,26.8,17.5,21.8,0.0,20.7,32.0,20.56,4.81,Karachi
2011-03-04,27.1,17.4,22.3,0.0,15.9,25.9,21.07,4.52,Karachi
2011-03-05,27.4,17.9,22.4,0.0,17.7,24.1,22.07,4.74,Karachi
2011-03-06,30.2,18.9,24.3,0.0,21.4,33.5,22.14,5.66,Karachi
2011-03-07,28.9,19.0,24.0,0.0,20.6,30.6,21.88,5.5,Karachi
2011-03-08,30.5,19.1,24.7,0.0,25.0,32.0,22.71,5.88,Karachi
2011-03-09,29.0,18.1,23.5,0.0,25.8,36.0,24.0,7.1,Karachi
2011-03-10,30.8,15.7,23.5,0.0,15.2,29.2,23.79,5.81,Karachi
2011-03-11,31.3,16.2,24.3,0.0,19.5,28.8,23.99,6.41,Karachi
2011-03-12,31.7,18.0,24.6,0.0,20.7,29.2,23.98,6.63,Karachi
2011-03-13,31.7,19.1,24.7,0.0,23.3,33.5,23.34,5.68,Karachi
2011-03-14,33.5,20.7,26.3,0.0,23.1,32.4,23.36,6.31,Karachi
2011-03-15,35.1,21.0,27.4,0.0,19.6,28.8,23.77,6.56,Karachi
2011-03-16,36.3,20.4,28.0,0.0,20.4,31.0,23.52,6.41,Karachi
2011-03-17,35.1,21.0,27.4,0.0,21.5,32.8,24.07,6.7,Karachi
2011-03-18,34.0,21.1,26.7,0.0,26.5,38.5,24.29,6.82,Karachi
2011-03-19,33.4,22.6,27.0,0.0,28.8,37.1,24.03,7.2,Karachi
2011-03-20,33.6,22.9,27.4,0.0,28.1,40.0,25.26,8.73,Karachi
2011-03-21,31.2,21.4,25.6,0.0,22.9,34.6,24.7,6.24,Karachi
2011-03-22,29.5,21.5,24.9,0.0,25.0,37.4,24.19,5.29,Karachi
2011-03-23,30.1,20.2,25.0,0.0,21.3,32.0,23.79,5.13,Karachi
2011-03-24,32.0,21.2,25.7,0.0,24.5,35.6,23.59,5.63,Karachi
2011-03-25,33.0,21.4,26.6,0.0,25.9,38.9,24.93,6.82,Karachi
2011-03-26,31.8,21.7,26.2,0.0,24.9,38.5,25.09,6.3,Karachi
2011-03-27,31.4,22.2,26.3,0.0,27.1,40.3,24.99,5.99,Karachi
2011-03-28,31.9,23.5,26.9,0.0,29.7,42.5,25.2,6.84,Karachi
2011-03-29,30.5,23.4,26.2,0.0,27.7,40.0,25.17,6.59,Karachi
2011-03-30,29.0,21.5,24.9,0.0,27.1,41.4,25.54,6.03,Karachi
2011-03-31,29.8,21.4,25.2,0.0,24.9,38.9,25.34,5.86,Karachi
2011-04-01,36.8,20.8,28.0,0.0,25.0,37.4,25.81,7.62,Karachi
2011-04-02,35.5,22.3,28.8,0.0,26.0,36.0,27.1,9.21,Karachi
2011-04-03,34.4,20.2,28.0,0.0,22.9,31.3,27.25,8.61,Karachi
2011-04-04,35.0,20.0,27.3,0.0,23.0,33.5,27.06,7.84,Karachi
2011-04-05,33.5,20.5,26.8,0.0,23.6,34.2,26.22,7.09,Karachi
2011-04-06,31.9,22.5,26.6,0.0,22.6,33.5,25.94,6.55,Karachi
2011-04-07,33.9,22.4,27.4,0.0,22.6,33.1,23.38,6.01,Karachi
2011-04-08,35.0,23.0,28.1,0.0,25.8,37.4,25.28,6.68,Karachi
2011-04-09,32.7,23.6,27.2,0.0,27.5,43.6,26.1,7.15,Karachi
2011-04-10,29.9,23.0,26.0,0.0,23.5,35.6,25.46,5.77,Karachi
2011-04-11,28.7,23.9,26.1,0.0,25.1,38.9,13.5,3.68,Karachi
2011-04-12,31.4,22.8,26.7,0.0,18.4,25.9,20.53,4.96,Karachi
2011-04-13,33.0,24.2,27.7,0.0,24.3,36.7,24.73,6.09,Karachi
2011-04-14,33.5,23.1,28.0,0.0,25.6,36.7,24.94,6.24,Karachi
2011-04-15,32.9,24.9,28.6,0.0,23.3,36.4,25.89,6.47,Karachi
2011-04-16,36.7,26.2,30.6,0.0,21.5,37.8,25.06,7.65,Karachi
2011-04-17,33.7,24.2,28.7,0.0,21.0,32.8,25.23,6.78,Karachi
2011-04-18,33.0,23.3,27.9,0.0,25.5,35.6,26.25,6.31,Karachi
2011-04-19,34.1,22.6,27.6,0.0,23.3,35.3,26.74,6.49,Karachi
2011-04-20,35.2,21.6,28.1,0.0,24.0,35.3,27.35,6.88,Karachi
2011-04-21,36.0,22.0,28.5,0.0,21.9,33.8,27.68,7.25,Karachi
2011-04-22,36.3,21.7,28.6,0.0,25.0,36.0,27.62,7.33,Karachi
2011-04-23,34.7,23.6,28.5,0.0,25.9,38.9,27.59,7.25,Karachi
2011-04-24,34.3,24.1,28.4,0.0,28.2,42.1,27.59,7.58,Karachi
2011-04-25,32.8,24.1,27.7,0.0,28.2,42.1,27.35,6.85,Karachi
2011-04-26,31.9,23.9,27.4,0.0,28.1,42.5,26.75,6.52,Karachi
2011-04-27,31.9,24.3,27.6,0.0,25.6,39.6,26.49,6.7,Karachi
2011-04-28,31.6,25.6,28.1,0.0,29.9,44.6,24.25,6.27,Karachi
2011-04-29,31.6,25.7,28.3,0.0,32.0,48.2,25.06,6.07,Karachi
2011-04-30,31.5,25.9,28.3,0.0,28.7,42.8,24.92,5.79,Karachi
2011-05-01,32.0,26.1,28.4,0.0,31.3,46.8,25.99,6.27,Karachi
2011-05-02,31.6,25.8,28.2,0.0,35.2,52.9,26.3,6.19,Karachi
2011-05-03,31.4,26.4,28.6,0.0,34.6,51.1,25.12,6.28,Karachi
2011-05-04,32.2,26.6,28.9,0.0,36.1,53.6,25.34,6.53,Karachi
2011-05-05,32.0,25.1,28.3,0.0,28.6,42.8,27.86,6.9,Karachi
2011-05-06,35.4,25.5,29.8,0.0,24.6,36.4,27.46,7.55,Karachi
2011-05-07,35.3,24.8,29.7,0.0,25.8,38.5,28.06,7.8,Karachi
2011-05-08,33.6,25.7,29.0,0.0,32.1,49.0,27.86,7.14,Karachi
2011-05-09,31.8,25.9,28.4,0.0,32.7,48.6,27.17,6.27,Karachi
2011-05-10,32.0,26.2,28.6,0.0,32.0,47.5,26.35,6.21,Karachi
2011-05-11,32.1,26.3,28.7,0.0,35.4,51.5,26.41,6.02,Karachi
2011-05-12,32.6,26.4,28.9,0.0,29.9,45.4,25.91,6.0,Karachi
2011-05-13,32.7,26.4,28.9,0.0,30.9,47.2,26.62,6.01,Karachi
2011-05-14,33.3,25.9,29.0,0.0,34.1,50.8,26.66,6.38,Karachi
2011-05-15,33.2,26.5,29.5,0.0,34.2,51.8,27.3,6.89,Karachi
2011-05-16,34.0,26.8,29.9,0.0,30.7,45.7,27.07,6.8,Karachi
2011-05-17,34.1,26.8,29.8,0.0,23.9,36.7,26.79,6.28,Karachi
2011-05-18,33.4,26.9,29.8,0.0,28.8,45.0,26.92,6.24,Karachi
2011-05-19,33.4,27.1,29.8,0.0,29.9,45.7,26.39,6.3,Karachi
2011-05-20,39.4,27.3,32.2,0.0,34.3,51.5,28.05,9.01,Karachi
2011-05-21,42.5,26.7,33.5,0.0,27.3,39.2,28.5,9.45,Karachi
2011-05-22,34.3,27.6,30.5,0.0,27.2,41.0,27.79,6.83,Karachi
2011-05-23,32.9,27.2,29.7,0.0,24.0,35.3,24.5,5.8,Karachi
2011-05-24,32.8,27.7,29.8,0.0,27.6,40.3,24.82,6.38,Karachi
2011-05-25,32.5,27.5,29.6,0.0,29.9,44.6,24.08,6.47,Karachi
2011-05-26,32.7,27.6,29.8,0.0,30.7,45.7,25.09,6.76,Karachi
2011-05-27,32.5,27.8,29.8,0.0,31.4,46.4,23.54,6.47,Karachi
2011-05-28,32.6,27.5,29.5,0.0,31.5,46.8,25.63,6.75,Karachi
2011-05-29,32.8,27.4,29.6,0.0,34.9,51.8,26.5,7.09,Karachi
2011-05-30,32.5,27.9,29.7,0.0,39.9,57.6,25.37,6.74,Karachi
2011-05-31,32.6,27.6,29.6,0.0,38.1,56.2,24.31,6.07,Karachi
2011-06-01,34.0,27.5,30.0,0.0,38.6,55.8,26.5,6.69,Karachi
2011-06-02,33.2,27.2,29.7,0.0,27.4,36.7,25.83,6.12,Karachi
2011-06-03,33.6,27.0,29.9,0.0,23.5,35.3,25.15,6.13,Karachi
2011-06-04,36.3,27.4,30.9,0.0,23.9,34.9,26.69,7.4,Karachi
2011-06-05,35.5,26.4,30.2,0.0,27.6,41.8,27.43,7.36,Karachi
2011-06-06,34.7,27.1,30.3,0.0,25.9,41.4,26.61,6.63,Karachi
2011-06-07,34.8,27.7,30.5,0.0,29.9,45.7,26.31,6.54,Karachi
2011-06-08,34.4,27.7,30.4,0.0,27.9,43.2,25.54,6.18,Karachi
2011-06-09,33.5,27.7,30.3,0.0,28.0,41.4,24.64,6.35,Karachi
2011-06-10,33.3,28.6,30.6,0.0,32.1,46.4,23.75,6.64,Karachi
2011-06-11,33.2,28.4,30.4,0.0,29.7,44.3,22.46,6.36,Karachi
2011-06-12,33.3,28.2,30.3,0.0,26.8,41.0,24.29,6.34,Karachi
2011-06-13,33.6,27.6,30.1,0.0,20.6,34.6,24.84,6.22,Karachi
2011-06-14,33.3,27.8,30.2,0.0,27.6,38.5,23.67,6.37,Karachi
2011-06-15,33.1,28.4,30.3,0.0,33.8,47.2,23.71,7.05,Karachi
2011-06-16,33.0,28.2,30.2,0.0,32.7,47.2,24.12,6.73,Karachi
2011-06-17,33.5,28.4,30.5,0.0,33.5,46.4,24.82,6.32,Karachi
2011-06-18,34.0,28.3,30.5,0.0,32.2,45.7,25.08,6.2,Karachi
2011-06-19,33.0,27.5,29.7,0.0,25.0,35.3,23.24,5.55,Karachi
2011-06-20,32.5,27.7,29.9,0.0,32.9,46.8,22.37,6.03,Karachi
2011-06-21,32.9,27.8,30.1,0.1,31.7,46.8,22.67,6.2,Karachi
2011-06-22,32.5,27.8,29.9,0.0,36.4,54.0,21.83,6.33,Karachi
2011-06-23,32.5,27.8,29.8,0.0,38.7,55.1,22.45,6.55,Karachi
2011-06-24,31.8,28.0,29.4,0.0,38.7,54.4,18.89,5.93,Karachi
2011-06-25,31.3,27.5,29.2,0.0,38.9,56.2,19.5,5.82,Karachi
2011-06-26,31.4,27.5,29.1,0.0,38.0,52.6,17.96,4.9,Karachi
2011-06-27,31.6,27.2,29.1,0.1,29.7,43.2,19.34,4.93,Karachi
2011-06-28,31.5,27.1,29.1,0.0,33.2,47.5,18.96,5.01,Karachi
2011-06-29,31.6,27.5,29.1,0.7,33.0,49.3,18.21,4.68,Karachi
2011-06-30,31.1,27.2,28.8,0.4,29.0,45.4,19.12,4.7,Karachi
2011-07-01,30.7,27.2,28.7,0.0,29.1,42.8,18.89,4.79,Karachi
2011-07-02,31.0,26.9,28.7,0.0,26.7,37.1,20.9,4.96,Karachi
2011-07-03,30.8,26.5,28.5,0.0,22.1,33.8,20.88,4.96,Karachi
2011-07-04,31.8,26.9,29.1,0.0,22.6,35.6,21.31,5.31,Karachi
2011-07-05,32.7,27.4,29.6,0.0,20.0,31.3,21.64,5.48,Karachi
2011-07-06,32.8,26.9,29.6,0.0,21.1,30.2,22.37,5.7,Karachi
2011-07-07,33.3,27.7,30.0,0.0,27.1,40.0,23.48,6.23,Karachi
2011-07-08,32.8,28.0,30.0,0.0,31.6,42.8,23.56,6.38,Karachi
2011-07-09,31.7,28.0,29.6,0.0,33.9,51.8,17.92,5.44,Karachi
2011-07-10,32.1,27.8,29.6,0.0,35.1,50.8,19.92,5.6,Karachi
2011-07-11,31.7,27.8,29.4,0.3,33.1,49.3,20.53,5.65,Karachi
2011-07-12,31.6,27.5,29.2,0.0,33.8,49.3,20.85,5.69,Karachi
2011-07-13,31.2,27.3,29.0,0.0,32.1,45.7,18.76,5.32,Karachi
2011-07-14,31.1,27.3,29.0,0.1,29.2,40.7,15.85,4.81,Karachi
2011-07-15,32.0,27.1,29.3,0.0,21.1,29.9,21.08,5.31,Karachi
2011-07-16,33.9,27.0,29.8,0.0,20.9,34.6,23.84,5.72,Karachi
2011-07-17,36.1,27.5,30.9,0.0,24.2,37.1,24.08,6.3,Karachi
2011-07-18,33.9,28.1,30.3,0.0,28.7,40.0,23.3,6.03,Karachi
2011-07-19,31.9,27.4,29.2,0.0,35.2,50.8,21.55,5.76,Karachi
2011-07-20,31.5,27.0,28.9,0.0,41.0,58.0,21.79,6.07,Karachi
2011-07-21,31.7,26.9,29.0,0.0,34.7,50.4,21.51,5.94,Karachi
2011-07-22,31.4,26.9,28.9,0.0,31.1,42.1,19.58,5.24,Karachi
2011-07-23,31.8,26.5,28.8,0.0,22.9,34.2,21.41,5.33,Karachi
2011-07-24,31.5,27.2,28.8,0.0,22.1,33.8,15.22,3.94,Karachi
2011-07-25,31.4,27.3,28.8,1.2,17.5,30.2,12.61,3.2,Karachi
2011-07-26,32.0,26.7,28.3,14.9,26.0,43.2,14.28,3.3,Karachi
2011-07-27,31.1,27.2,28.7,0.0,21.3,32.0,20.34,4.22,Karachi
2011-07-28,31.1,27.4,28.9,0.0,26.9,40.3,22.22,4.68,Karachi
2011-07-29,30.9,27.3,28.8,0.1,23.6,36.0,20.1,4.54,Karachi
2011-07-30,30.7,27.0,28.5,0.0,27.0,38.9,19.3,4.43,Karachi
2011-07-31,30.3,26.6,28.2,0.0,27.0,38.9,19.76,4.7,Karachi
2011-08-01,30.4,26.6,28.2,0.0,25.8,39.6,18.32,4.41,Karachi
2011-08-02,30.5,26.4,28.2,0.0,21.1,33.5,17.86,4.43,Karachi
2011-08-03,31.5,26.8,28.9,0.0,20.2,30.2,20.42,5.14,Karachi
2011-08-04,32.2,27.0,29.3,0.0,21.6,31.0,22.83,5.65,Karachi
2011-08-05,32.4,27.0,29.4,0.0,21.5,32.4,22.45,5.8,Karachi
2011-08-06,32.0,27.4,29.3,0.0,30.7,41.8,18.45,5.26,Karachi
2011-08-07,31.8,27.0,29.0,0.0,30.2,43.2,19.57,5.31,Karachi
2011-08-08,31.8,26.7,28.9,0.0,23.8,34.9,20.14,5.01,Karachi
2011-08-09,31.8,27.0,29.1,0.0,21.1,32.8,16.74,4.33,Karachi
2011-08-10,29.4,27.8,28.5,2.8,25.7,32.8,6.24,2.44,Karachi
2011-08-11,28.6,27.3,27.9,1.9,33.1,45.7,4.71,2.04,Karachi
2011-08-12,29.3,26.9,28.0,0.3,28.0,35.6,8.28,2.38,Karachi
2011-08-13,31.6,26.5,28.5,0.0,19.0,29.5,16.81,3.83,Karachi
2011-08-14,32.0,27.7,29.3,0.6,22.5,28.1,14.03,3.56,Karachi
2011-08-15,31.7,27.3,29.0,0.0,28.5,38.2,20.58,5.14,Karachi
2011-08-16,30.7,26.9,28.5,0.2,26.2,38.2,14.43,4.07,Karachi
2011-08-17,31.2,26.7,28.6,0.0,22.9,32.0,18.98,4.73,Karachi
2011-08-18,30.9,26.6,28.5,0.0,21.0,32.0,19.89,4.78,Karachi
2011-08-19,31.2,26.5,28.4,0.0,21.2,31.0,20.66,5.09,Karachi
2011-08-20,31.7,26.7,28.8,0.0,22.4,33.1,19.97,5.22,Karachi
2011-08-21,32.8,27.3,29.3,0.0,24.2,36.4,18.05,4.88,Karachi
2011-08-22,31.0,26.1,28.3,6.4,21.1,32.8,17.09,3.99,Karachi
2011-08-23,30.9,27.4,28.8,0.1,26.2,38.2,21.07,4.87,Karachi
2011-08-24,30.1,27.2,28.4,0.5,30.2,44.6,15.9,4.11,Karachi
2011-08-25,29.3,27.1,27.8,7.5,26.0,36.0,8.76,2.61,Karachi
2011-08-26,30.3,26.5,27.9,10.7,22.3,32.0,13.9,3.25,Karachi
2011-08-27,30.5,27.1,28.4,0.9,24.5,35.3,19.96,4.43,Karachi
2011-08-28,31.1,26.9,28.6,0.0,18.1,24.5,19.1,4.11,Karachi
2011-08-29,32.0,27.4,29.1,1.1,20.0,26.6,16.07,3.7,Karachi
2011-08-30,32.1,27.3,29.1,8.2,28.7,31.0,10.85,3.05,Karachi
2011-08-31,29.7,26.1,27.7,13.8,30.4,46.4,11.02,2.83,Karachi
2011-09-01,31.8,26.4,28.3,3.8,27.1,39.2,18.23,4.2,Karachi
2011-09-02,31.0,26.4,28.0,1.5,19.5,32.0,14.08,3.49,Karachi
2011-09-03,32.5,26.5,28.9,0.8,16.6,29.2,16.49,3.96,Karachi
2011-09-04,34.8,27.7,30.4,0.8,16.1,26.3,18.17,4.4,Karachi
2011-09-05,33.5,28.1,29.8,2.9,16.6,37.8,16.05,3.9,Karachi
2011-09-06,31.8,26.4,28.5,0.3,27.7,40.3,15.77,3.77,Karachi
2011-09-07,28.2,27.0,27.5,1.2,24.4,29.9,4.1,1.49,Karachi
2011-09-08,29.3,26.8,27.8,0.0,19.5,27.0,8.72,2.19,Karachi
2011-09-09,30.1,26.6,28.0,0.0,19.1,25.2,14.82,3.32,Karachi
2011-09-10,31.6,26.3,28.3,4.7,14.3,27.7,12.3,2.82,Karachi
2011-09-11,31.4,27.6,29.2,7.7,14.3,28.1,17.38,3.78,Karachi
2011-09-12,30.4,27.4,28.5,3.3,20.5,25.2,11.42,2.68,Karachi
2011-09-13,27.6,25.4,26.3,58.0,36.7,52.6,1.83,1.1,Karachi
2011-09-14,29.9,26.0,27.5,1.5,16.3,25.9,16.01,3.31,Karachi
2011-09-15,29.9,25.7,27.6,0.0,16.2,24.8,18.51,3.71,Karachi
2011-09-16,29.4,26.1,27.3,0.0,21.8,30.6,18.9,3.69,Karachi
2011-09-17,29.0,25.7,27.1,0.0,22.7,32.8,16.71,3.46,Karachi
2011-09-18,29.0,25.4,26.9,0.0,26.4,36.7,19.44,4.27,Karachi
2011-09-19,28.7,25.5,26.9,0.0,26.1,37.8,17.74,4.04,Karachi
2011-09-20,29.0,25.7,27.1,0.0,22.3,32.8,15.16,3.73,Karachi
2011-09-21,29.3,25.6,27.1,0.0,27.0,38.9,18.17,4.16,Karachi
2011-09-22,30.0,25.9,27.6,0.0,24.6,32.8,17.21,3.88,Karachi
2011-09-23,29.1,25.9,27.2,0.0,15.1,23.0,18.11,3.93,Karachi
2011-09-24,29.2,25.2,27.1,0.0,20.9,32.0,18.15,4.22,Karachi
